Latitude,Longitude,ArchiveYear,Started,AcresBurned,Counties,WildfireOccurred,Region,Date
41.245777,-122.949807,2013,2013-09-21 13:25:00+00:00,0,Siskiyou,0,Northern California,9/21/2013
40.146676,-121.498504,2013,2013-09-22 09:19:00+00:00,0,Tehama,0,Northern California,9/22/2013
40.683757,-121.225916,2013,2013-09-22 13:21:00+00:00,0,Lassen,0,Northern California,9/22/2013
34.149,-117.908,2013,2013-09-23 18:00:00+00:00,268,Los Angeles,1,Southern California,9/23/2013
35.4393,-120.8358,2013,2013-09-24 03:20:00+00:00,94,San Luis Obispo,1,Southern California,9/24/2013
34.2,-117.417,2013,2013-09-24 15:51:00+00:00,200,San Bernardino,1,Southern California,9/24/2013
37.667161,-121.250957,2013,2013-09-26 13:59:00+00:00,0,San Joaquin,0,Central California,9/26/2013
36.525403,-120.089429,2013,2013-09-26 23:22:00+00:00,0,Fresno,0,Central California,9/26/2013
38.9252,-122.966,2013,2013-09-28 13:57:00+00:00,98,Mendocino,1,Northern California,9/28/2013
40.641888,-123.813519,2013,2013-09-29 15:59:00+00:00,0,Humboldt,0,Northern California,9/29/2013
36.398025,-118.761675,2013,2013-10-02 17:17:00+00:00,0,Tulare,0,Central California,10/2/2013
38.628,-122.289,2013,2013-10-03 20:33:00+00:00,376,Napa,1,Western California,10/3/2013
38.34599,-122.6503,2013,2013-10-04 12:25:00+00:00,159,Sonoma,1,Western California,10/4/2013
39.439,-121.497,2013,2013-10-04 17:37:00+00:00,305,Butte,1,Northern California,10/4/2013
33.341,-117.3092,2013,2013-10-05 12:45:00+00:00,2236,San Diego,1,Southern California,10/5/2013
33.7655,-117.6649,2013,2013-10-06 10:52:00+00:00,40,Orange,1,Southern California,10/6/2013
36.841986,-121.297353,2013,2013-10-10 07:13:00+00:00,0,San Benito,0,Western California,10/10/2013
41.776913,-123.967983,2013,2013-10-10 12:29:00+00:00,0,Del Norte,0,Northern California,10/10/2013
34.750287,-117.585851,2013,2013-10-12 21:21:00+00:00,0,San Bernardino,0,Southern California,10/12/2013
33.916228,-115.928653,2013,2013-10-13 12:56:00+00:00,0,Riverside,0,Southern California,10/13/2013
40.299112,-121.491421,2013,2013-10-17 22:15:00+00:00,0,Tehama,0,Northern California,10/17/2013
36.969049,-120.509328,2013,2013-10-19 17:25:00+00:00,0,Fresno,0,Central California,10/19/2013
38.293868,-120.055965,2013,2013-10-20 00:57:00+00:00,0,Tuolumne,0,Central California,10/20/2013
41.197845,-124.109141,2013,2013-10-20 13:00:00+00:00,0,Humboldt,0,Northern California,10/20/2013
39.109338,-121.011475,2013,2013-10-21 08:11:00+00:00,0,Nevada,0,Northern California,10/21/2013
35.759594,-119.924238,2013,2013-10-21 15:28:00+00:00,0,Kern,0,Southern California,10/21/2013
40.536068,-122.010357,2013,2013-10-23 09:26:00+00:00,0,Shasta,0,Northern California,10/23/2013
37.934245,-118.645939,2013,2013-10-24 10:19:00+00:00,0,Mono,0,Central California,10/24/2013
37.80526,-121.644884,2013,2013-10-27 06:32:00+00:00,0,Contra Costa,0,Western California,10/27/2013
39.246589,-121.763183,2013,2013-10-27 19:07:00+00:00,0,Sutter,0,Central California,10/27/2013
40.133409,-122.841217,2013,2013-10-28 09:23:00+00:00,0,Tehama,0,Northern California,10/28/2013
37.790634,-119.422753,2013,2013-10-29 04:22:00+00:00,0,Mariposa,0,Central California,10/29/2013
37.486077,-120.301203,2013,2013-10-30 09:20:00+00:00,0,Merced,0,Central California,10/30/2013
38.117043,-119.725407,2013,2013-10-30 18:01:00+00:00,0,Tuolumne,0,Central California,10/30/2013
40.433649,-124.210562,2013,2013-11-01 16:08:00+00:00,0,Humboldt,0,Northern California,11/1/2013
37.786032,-120.931165,2013,2013-11-03 12:37:00+00:00,0,San Joaquin,0,Central California,11/3/2013
38.67479,-122.08725,2013,2013-11-04 11:41:00+00:00,163,Yolo,1,Central California,11/4/2013
34.018793,-114.740695,2013,2013-11-06 00:27:00+00:00,0,Riverside,0,Southern California,11/6/2013
40.483662,-122.140914,2013,2013-11-07 16:10:00+00:00,33,Shasta,1,Northern California,11/7/2013
35.457978,-120.751555,2013,2013-11-08 10:30:00+00:00,51,San Luis Obispo,1,Southern California,11/8/2013
38.882214,-122.567525,2013,2013-11-08 13:42:00+00:00,120,Lake,1,Northern California,11/8/2013
38.195507,-122.332697,2013,2013-11-10 11:01:00+00:00,0,Napa,0,Western California,11/10/2013
34.760502,-119.980874,2013,2013-11-10 14:02:00+00:00,0,Santa Barbara,0,Southern California,11/10/2013
33.65383,-117.119422,2013,2013-11-12 03:35:00+00:00,0,Riverside,0,Southern California,11/12/2013
34.721477,-118.115163,2013,2013-11-12 07:12:00+00:00,0,Los Angeles,0,Southern California,11/12/2013
40.440079,-123.999044,2013,2013-11-12 15:08:00+00:00,0,Humboldt,0,Northern California,11/12/2013
37.084745,-121.463462,2013,2013-11-13 00:22:00+00:00,0,Santa Clara,0,Western California,11/13/2013
34.384,-119.13249,2013,2013-11-14 11:05:00+00:00,64,Ventura,1,Southern California,11/14/2013
41.487934,-123.576248,2013,2013-11-16 10:57:00+00:00,0,Siskiyou,0,Northern California,11/16/2013
41.626847,-120.329972,2013,2013-11-18 15:00:00+00:00,0,Modoc,0,Northern California,11/18/2013
34.661947,-119.739187,2013,2013-11-19 23:29:00+00:00,0,Santa Barbara,0,Southern California,11/19/2013
38.382,-122.311,2013,2013-11-21 21:39:00+00:00,190,Napa,1,Western California,11/21/2013
38.8167,-122.8498,2013,2013-11-22 02:04:00+00:00,3505,Sonoma,1,Western California,11/22/2013
39.0442,-123.1478,2013,2013-11-22 10:06:00+00:00,82,Mendocino,1,Northern California,11/22/2013
39.0448,-122.7656,2013,2013-11-23 12:04:00+00:00,50,Lake,1,Northern California,11/23/2013
38.9289,-122.5818,2013,2013-11-23 14:17:00+00:00,23,Lake,1,Northern California,11/23/2013
35.590538,-120.083976,2013,2013-11-28 14:41:00+00:00,0,Kern,0,Southern California,11/28/2013
40.218372,-121.701341,2013,2013-12-01 19:52:00+00:00,0,Tehama,0,Northern California,12/1/2013
38.076413,-120.58147,2013,2013-12-04 09:45:00+00:00,0,Calaveras,0,Central California,12/4/2013
35.243412,-120.380876,2013,2013-12-05 02:26:00+00:00,0,San Luis Obispo,0,Southern California,12/5/2013
34.015561,-115.335887,2013,2013-12-06 04:49:00+00:00,0,Riverside,0,Southern California,12/6/2013
38.228641,-122.243115,2013,2013-12-07 10:54:00+00:00,0,Napa,0,Western California,12/7/2013
37.08933,-121.931579,2013,2013-12-08 12:49:00+00:00,0,Santa Cruz,0,Western California,12/8/2013
33.438808,-115.235919,2013,2013-12-09 01:49:00+00:00,0,Riverside,0,Southern California,12/9/2013
33.545525,-116.082313,2013,2013-12-09 09:37:00+00:00,0,Riverside,0,Southern California,12/9/2013
33.859402,-117.543922,2013,2013-12-12 04:50:00+00:00,0,Riverside,0,Southern California,12/12/2013
41.723685,-123.608264,2013,2013-12-13 14:58:00+00:00,0,Siskiyou,0,Northern California,12/13/2013
33.772148,-118.08784,2013,2013-12-15 20:58:00+00:00,0,Orange,0,Southern California,12/15/2013
33.307687,-116.426698,2013,2013-12-19 08:36:00+00:00,0,San Diego,0,Southern California,12/19/2013
39.26077,-122.76956,2013,2013-12-20 10:01:00+00:00,0,Lake,0,Northern California,12/20/2013
34.413323,-116.535272,2013,2013-12-20 19:26:00+00:00,0,San Bernardino,0,Southern California,12/20/2013
34.565311,-119.643642,2013,2013-12-26 06:00:00+00:00,0,Santa Barbara,0,Southern California,12/26/2013
39.732081,-121.944157,2013,2013-12-26 19:45:00+00:00,0,Butte,0,Northern California,12/26/2013
34.500285,-119.92448,2013,2013-12-27 00:46:00+00:00,0,Santa Barbara,0,Southern California,12/27/2013
38.910699,-120.762562,2013,2013-12-27 05:17:00+00:00,0,El Dorado,0,Central California,12/27/2013
32.576245,-117.099601,2013,2013-12-27 21:59:00+00:00,0,San Diego,0,Southern California,12/27/2013
36.73763,-121.231998,2013,2013-12-29 16:16:00+00:00,0,San Benito,0,Western California,12/29/2013
33.916598,-117.320836,2013,2013-12-30 01:35:00+00:00,0,Riverside,0,Southern California,12/30/2013
37.342186,-121.717706,2013,2013-12-31 05:30:00+00:00,40,Santa Clara,1,Western California,12/31/2013
41.218865,-120.427582,2014,2014-01-01 09:03:00+00:00,0,Modoc,0,Northern California,1/1/2014
40.134597,-121.790183,2014,2014-01-02 20:00:00+00:00,865,Tehama,1,Northern California,1/2/2014
38.703159,-120.416159,2014,2014-01-03 09:26:00+00:00,0,El Dorado,0,Central California,1/3/2014
40.884415,-123.773779,2014,2014-01-04 12:00:00+00:00,333,Humboldt,1,Northern California,1/4/2014
37.908465,-122.073695,2014,2014-01-05 09:40:00+00:00,0,Contra Costa,0,Western California,1/5/2014
35.827067,-116.350118,2014,2014-01-08 11:35:00+00:00,0,Inyo,0,Southern California,1/8/2014
37.598192,-120.443651,2014,2014-01-08 17:01:00+00:00,0,Merced,0,Central California,1/8/2014
35.022145,-116.301998,2014,2014-01-14 06:48:00+00:00,0,San Bernardino,0,Southern California,1/14/2014
40.602105,-121.073472,2014,2014-01-14 18:25:00+00:00,0,Lassen,0,Northern California,1/14/2014
33.757199,-115.932027,2014,2014-01-15 16:22:00+00:00,0,Riverside,0,Southern California,1/15/2014
34.1703,-117.8816,2014,2014-01-16 05:50:00+00:00,1952,Los Angeles,1,Southern California,1/16/2014
36.937876,-120.528205,2014,2014-01-17 08:45:00+00:00,0,Fresno,0,Central California,1/17/2014
33.427714,-116.148021,2014,2014-01-23 07:53:00+00:00,0,Riverside,0,Southern California,1/23/2014
35.563182,-120.278914,2014,2014-01-23 13:43:00+00:00,0,San Luis Obispo,0,Southern California,1/23/2014
36.8266,-119.3415,2014,2014-01-25 06:37:00+00:00,106,Fresno,1,Central California,1/25/2014
40.662129,-121.166921,2014,2014-01-28 06:33:00+00:00,0,Lassen,0,Northern California,1/28/2014
35.955229,-118.260632,2014,2014-01-28 13:20:00+00:00,0,Tulare,0,Central California,1/28/2014
33.588669,-114.748084,2014,2014-01-30 01:25:00+00:00,0,Riverside,0,Southern California,1/30/2014
34.405917,-117.943633,2014,2014-02-01 06:12:00+00:00,0,Los Angeles,0,Southern California,2/1/2014
40.314419,-122.427282,2014,2014-02-03 01:00:00+00:00,0,Tehama,0,Northern California,2/3/2014
34.781047,-118.630764,2014,2014-02-04 04:30:00+00:00,0,Los Angeles,0,Southern California,2/4/2014
38.450872,-121.651232,2014,2014-02-04 16:04:00+00:00,0,Yolo,0,Central California,2/4/2014
37.081964,-121.987299,2014,2014-02-05 08:04:00+00:00,0,Santa Cruz,0,Western California,2/5/2014
34.577938,-116.982929,2014,2014-02-06 18:42:00+00:00,0,San Bernardino,0,Southern California,2/6/2014
36.058836,-118.489037,2014,2014-02-07 22:00:00+00:00,0,Tulare,0,Central California,2/7/2014
33.857717,-116.078522,2014,2014-02-07 23:19:00+00:00,0,Riverside,0,Southern California,2/7/2014
36.414298,-120.420085,2014,2014-02-11 06:39:00+00:00,0,Fresno,0,Central California,2/11/2014
40.41884,-120.920427,2014,2014-02-11 11:50:00+00:00,0,Lassen,0,Northern California,2/11/2014
35.838351,-120.63468,2014,2014-02-12 03:11:00+00:00,0,Monterey,0,Western California,2/12/2014
35.584233,-120.297983,2014,2014-02-12 12:23:00+00:00,0,San Luis Obispo,0,Southern California,2/12/2014
37.387193,-121.4641,2014,2014-02-12 15:06:00+00:00,0,Santa Clara,0,Western California,2/12/2014
34.532996,-118.382504,2014,2014-02-15 00:50:00+00:00,0,Los Angeles,0,Southern California,2/15/2014
35.106949,-119.778249,2014,2014-02-15 07:08:00+00:00,0,San Luis Obispo,0,Southern California,2/15/2014
41.401182,-123.718132,2014,2014-02-15 18:15:00+00:00,0,Del Norte,0,Northern California,2/15/2014
35.086103,-118.874631,2014,2014-02-15 21:43:00+00:00,0,Kern,0,Southern California,2/15/2014
35.601393,-117.667576,2014,2014-02-18 05:28:00+00:00,0,Kern,0,Southern California,2/18/2014
35.535277,-116.147114,2014,2014-02-18 22:23:00+00:00,0,San Bernardino,0,Southern California,2/18/2014
35.752479,-120.78328,2014,2014-02-19 02:06:00+00:00,0,San Luis Obispo,0,Southern California,2/19/2014
35.715259,-118.457418,2014,2014-02-20 23:09:00+00:00,0,Kern,0,Southern California,2/20/2014
38.699107,-122.469633,2014,2014-02-21 12:21:00+00:00,0,Napa,0,Western California,2/21/2014
34.664488,-115.269784,2014,2014-02-24 06:41:00+00:00,0,San Bernardino,0,Southern California,2/24/2014
38.544139,-120.891821,2014,2014-02-24 13:20:00+00:00,0,El Dorado,0,Central California,2/24/2014
38.725218,-120.043951,2014,2014-02-24 22:19:00+00:00,0,El Dorado,0,Central California,2/24/2014
37.907757,-120.961586,2014,2014-02-25 06:33:00+00:00,0,San Joaquin,0,Central California,2/25/2014
35.451499,-119.59669,2014,2014-03-02 06:53:00+00:00,0,Kern,0,Southern California,3/2/2014
39.930108,-121.433421,2014,2014-03-04 08:28:00+00:00,0,Butte,0,Northern California,3/4/2014
39.841434,-123.256291,2014,2014-03-05 22:04:00+00:00,0,Mendocino,0,Northern California,3/5/2014
39.081484,-122.077927,2014,2014-03-07 21:30:00+00:00,0,Colusa,0,Central California,3/7/2014
32.81,-116.49,2014,2014-03-08 12:30:00+00:00,125,San Diego,1,Southern California,3/8/2014
37.925752,-121.856919,2014,2014-03-09 07:02:00+00:00,0,Contra Costa,0,Western California,3/9/2014
40.416486,-122.550989,2014,2014-03-10 06:41:00+00:00,0,Shasta,0,Northern California,3/10/2014
35.328521,-120.49014,2014,2014-03-10 13:56:00+00:00,0,San Luis Obispo,0,Southern California,3/10/2014
35.032564,-119.825834,2014,2014-03-12 09:03:00+00:00,0,San Luis Obispo,0,Southern California,3/12/2014
41.252213,-122.009384,2014,2014-03-12 09:37:00+00:00,0,Siskiyou,0,Northern California,3/12/2014
34.055875,-115.282272,2014,2014-03-12 17:12:00+00:00,0,Riverside,0,Southern California,3/12/2014
33.142827,-116.496835,2014,2014-03-14 12:56:00+00:00,0,San Diego,0,Southern California,3/14/2014
38.430406,-120.080856,2014,2014-03-17 09:42:00+00:00,0,Calaveras,0,Central California,3/17/2014
39.865475,-122.253757,2014,2014-03-17 15:38:00+00:00,0,Tehama,0,Northern California,3/17/2014
36.714502,-121.510284,2014,2014-03-17 15:49:00+00:00,0,Monterey,0,Western California,3/17/2014
34.313899,-118.257926,2014,2014-03-18 12:35:00+00:00,0,Los Angeles,0,Southern California,3/18/2014
36.6313,-121.4819,2014,2014-03-19 16:45:00+00:00,400,Monterey,1,Western California,3/19/2014
33.64456,-114.559016,2014,2014-03-21 14:38:00+00:00,0,Riverside,0,Southern California,3/21/2014
37.934634,-121.925324,2014,2014-03-25 04:57:00+00:00,0,Contra Costa,0,Western California,3/25/2014
36.164207,-120.141838,2014,2014-03-25 21:02:00+00:00,0,Fresno,0,Central California,3/25/2014
38.79993,-120.510223,2014,2014-03-26 17:55:00+00:00,0,El Dorado,0,Central California,3/26/2014
36.682665,-121.220557,2014,2014-03-26 18:58:00+00:00,0,San Benito,0,Western California,3/26/2014
37.933452,-119.546916,2014,2014-03-27 15:32:00+00:00,0,Tuolumne,0,Central California,3/27/2014
33.5982,-116.1985,2014,2014-03-28 14:31:00+00:00,57,Riverside,1,Southern California,3/28/2014
35.986285,-120.149886,2014,2014-03-30 07:36:00+00:00,0,Kings,0,Central California,3/30/2014
33.751461,-114.975487,2014,2014-03-31 12:00:00+00:00,0,Riverside,0,Southern California,3/31/2014
40.493086,-120.706027,2014,2014-03-31 13:10:00+00:00,0,Lassen,0,Northern California,3/31/2014
33.97465,-116.625191,2014,2014-04-01 23:15:00+00:00,0,Riverside,0,Southern California,4/1/2014
41.637843,-121.688477,2014,2014-04-02 05:50:00+00:00,0,Siskiyou,0,Northern California,4/2/2014
40.217954,-122.471642,2014,2014-04-02 15:53:00+00:00,0,Tehama,0,Northern California,4/2/2014
38.318116,-121.943738,2014,2014-04-04 01:37:00+00:00,0,Solano,0,Western California,4/4/2014
35.375427,-119.731506,2014,2014-04-04 13:50:00+00:00,0,Kern,0,Southern California,4/4/2014
33.454222,-115.053771,2014,2014-04-04 16:01:00+00:00,0,Riverside,0,Southern California,4/4/2014
36.505575,-120.31774,2014,2014-04-05 19:32:00+00:00,0,Fresno,0,Central California,4/5/2014
39.248471,-121.489329,2014,2014-04-06 18:56:00+00:00,0,Yuba,0,Central California,4/6/2014
38.175548,-122.325003,2014,2014-04-10 23:35:00+00:00,0,Napa,0,Western California,4/10/2014
38.047933,-122.572374,2014,2014-04-12 11:24:00+00:00,0,Marin,0,Western California,4/12/2014
38.106182,-122.204103,2014,2014-04-13 02:38:00+00:00,0,Solano,0,Western California,4/13/2014
41.464411,-123.410137,2014,2014-04-15 23:57:00+00:00,0,Siskiyou,0,Northern California,4/15/2014
33.894223,-117.333228,2014,2014-04-16 07:00:00+00:00,0,Riverside,0,Southern California,4/16/2014
38.248723,-119.897046,2014,2014-04-17 16:56:00+00:00,0,Tuolumne,0,Central California,4/17/2014
38.541244,-122.169544,2014,2014-04-18 09:36:00+00:00,0,Napa,0,Western California,4/18/2014
37.399,-118.352,2014,2014-04-19 15:54:00+00:00,113,Inyo,1,Southern California,4/19/2014
40.26912,-123.031629,2014,2014-04-20 08:44:00+00:00,0,Tehama,0,Northern California,4/20/2014
36.189417,-121.000959,2014,2014-04-28 15:38:00+00:00,0,Monterey,0,Western California,4/28/2014
37.467468,-121.6581,2014,2014-04-29 00:14:00+00:00,0,Santa Clara,0,Western California,4/29/2014
34.169346,-117.547374,2014,2014-04-30 08:00:00+00:00,2143,San Bernardino,1,Southern California,4/30/2014
36.103,-121.117,2014,2014-04-30 14:25:00+00:00,75,Monterey,1,Western California,4/30/2014
32.665,-116.222,2014,2014-05-05 16:36:00+00:00,29,San Diego,1,Southern California,5/5/2014
35.654957,-120.368854,2014,2014-05-06 11:05:00+00:00,0,San Luis Obispo,0,Southern California,5/6/2014
39.454085,-121.128428,2014,2014-05-06 13:46:00+00:00,0,Yuba,0,Central California,5/6/2014
38.332909,-120.26489,2014,2014-05-08 11:47:00+00:00,0,Calaveras,0,Central California,5/8/2014
35.31576,-120.327406,2014,2014-05-08 15:27:00+00:00,0,San Luis Obispo,0,Southern California,5/8/2014
36.838405,-121.037331,2014,2014-05-09 08:39:00+00:00,0,Merced,0,Central California,5/9/2014
34.029136,-116.338586,2014,2014-05-09 10:42:00+00:00,0,Riverside,0,Southern California,5/9/2014
39.025348,-123.092766,2014,2014-05-10 20:10:00+00:00,0,Mendocino,0,Northern California,5/10/2014
39.423858,-121.34858,2014,2014-05-10 22:26:00+00:00,0,Butte,0,Northern California,5/10/2014
40.807542,-120.898749,2014,2014-05-11 10:43:00+00:00,0,Lassen,0,Northern California,5/11/2014
38.45961,-120.154856,2014,2014-05-11 18:49:00+00:00,0,Calaveras,0,Central California,5/11/2014
39.724391,-120.394992,2014,2014-05-12 06:20:00+00:00,0,Plumas,0,Northern California,5/12/2014
33.003,-117.133,2014,2014-05-13 11:00:00+00:00,1548,San Diego,1,Southern California,5/13/2014
34.609,-120.454,2014,2014-05-13 14:00:00+00:00,632,Santa Barbara,1,Southern California,5/13/2014
33.3529,-117.284889,2014,2014-05-14 09:45:00+00:00,5367,San Diego,1,Southern California,5/14/2014
33.1109,-117.279,2014,2014-05-14 10:30:00+00:00,600,San Diego,1,Southern California,5/14/2014
33.312,-117.162,2014,2014-05-14 13:00:00+00:00,380,San Diego,1,Southern California,5/14/2014
40.39,-122.721,2014,2014-05-14 14:00:00+00:00,50,Shasta,1,Northern California,5/14/2014
33.1137,-117.1599,2014,2014-05-14 16:00:00+00:00,1995,San Diego,1,Southern California,5/14/2014
34.704233,-120.416891,2014,2014-05-15 09:08:00+00:00,0,Santa Barbara,0,Southern California,5/15/2014
41.892592,-120.709051,2014,2014-05-15 22:51:00+00:00,0,Modoc,0,Northern California,5/15/2014
33.417572,-117.550567,2014,2014-05-16 11:24:00+00:00,1457,San Diego,1,Southern California,5/16/2014
34.076572,-114.815659,2014,2014-05-18 12:36:00+00:00,0,Riverside,0,Southern California,5/18/2014
35.786407,-116.586968,2014,2014-05-19 11:46:00+00:00,0,San Bernardino,0,Southern California,5/19/2014
41.036537,-122.120495,2014,2014-05-21 03:21:00+00:00,0,Shasta,0,Northern California,5/21/2014
37.528835,-121.669182,2014,2014-05-21 12:23:00+00:00,0,Alameda,0,Western California,5/21/2014
36.116947,-120.656827,2014,2014-05-21 15:57:00+00:00,0,Monterey,0,Western California,5/21/2014
38.562526,-122.14099,2014,2014-05-21 16:30:00+00:00,0,Napa,0,Western California,5/21/2014
41.998984,-121.663784,2014,2014-05-23 09:09:00+00:00,0,Siskiyou,0,Northern California,5/23/2014
39.983226,-122.151443,2014,2014-05-24 16:35:00+00:00,0,Tehama,0,Northern California,5/24/2014
39.1647,-122.5983,2014,2014-05-25 12:20:00+00:00,175,Lake,1,Northern California,5/25/2014
34.644292,-114.585487,2014,2014-05-26 11:26:00+00:00,0,San Bernardino,0,Southern California,5/26/2014
39.13566,-120.878168,2014,2014-05-27 05:09:00+00:00,0,Placer,0,Central California,5/27/2014
38.006482,-122.300741,2014,2014-05-27 09:34:00+00:00,0,Contra Costa,0,Western California,5/27/2014
33.495026,-116.979402,2014,2014-05-30 00:35:00+00:00,0,Riverside,0,Southern California,5/30/2014
